mean_fee,service_count,above_cap,sa3_code,sa3_name,sa4_code,sa4_name,file_source,year,month,date,city,cccpi,cpi
10.33,25,0,12405,St Marys,124,"Sydney - Outer
West and Blue
Mountains",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
11.71,33,10,12501,Auburn,125,"Sydney -
Parramatta",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
11.84,29,8,12502,Carlingford,125,"Sydney -
Parramatta",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
10.48,90,3,12503,"Merrylands -
Guildford",125,"Sydney -
Parramatta",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
10.82,84,13,12504,Parramatta,125,"Sydney -
Parramatta",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
12.75,20,13,12601,"Pennant Hills -
Epping",126,Sydney - Ryde,March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
12.96,69,47,12602,"Ryde - Hunters
Hill",126,Sydney - Ryde,March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
10.5,62,2,12701,"Bringelly - Green
Valley",127,"Sydney - South
West",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
10.43,74,7,12702,Fairfield,127,"Sydney - South
West",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
10.18,64,2,12703,Liverpool,127,"Sydney - South
West",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
11.49,62,11,12801,"Cronulla -
Miranda -
Caringbah",128,"Sydney -
Sutherland",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
10.67,63,2,12802,"Sutherland -
Menai -
Heathcote",128,"Sydney -
Sutherland",March quarter 2022.xlsx,2022,3,2022-03-01,syd,163.8,123.7
11.12,35,5,20101,Ballarat,201,Ballarat,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.05,26,1,20201,Bendigo,202,Bendigo,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.21,9,2,20202,"Heathcote -
Castlemaine -
Kyneton",202,Bendigo,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.69,7,0,20301,Barwon - West,203,Geelong,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.35,56,6,20302,Geelong,203,Geelong,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.28,28,2,20303,"Surf Coast -
Bellarine
Peninsula",203,Geelong,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.07,17,1,20401,"Upper Goulburn
Valley",204,Hume,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.61,14,2,20402,"Wangaratta -
Benalla",204,Hume,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.88,30,2,20403,Wodonga - Alpine,204,Hume,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.39,10,0,20501,Baw Baw,205,"Latrobe -
Gippsland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.55,13,0,20502,Gippsland - East,205,"Latrobe -
Gippsland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.46,12,0,20503,"Gippsland - South
West",205,"Latrobe -
Gippsland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.39,17,0,20504,Latrobe Valley,205,"Latrobe -
Gippsland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.91,10,0,20505,Wellington,205,"Latrobe -
Gippsland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
12.07,33,13,20601,"Brunswick -
Coburg",206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.82,19,12,20602,Darebin - South,206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.24,22,13,20603,Essendon,206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
13.16,46,33,20604,Melbourne City,206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
13.18,35,27,20605,Port Phillip,206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
13.61,14,12,20606,"Stonnington -
West",206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.53,35,19,20607,Yarra,206,"Melbourne -
Inner",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
13.11,50,37,20701,Boroondara,207,"Melbourne -
Inner East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.77,27,6,20702,"Manningham -
West",207,"Melbourne -
Inner East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.53,36,24,20703,"Whitehorse -
West",207,"Melbourne -
Inner East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.82,35,25,20801,Bayside,208,"Melbourne -
Inner South",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
13,63,39,20802,Glen Eira,208,"Melbourne -
Inner South",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.25,43,17,20803,Kingston,208,"Melbourne -
Inner South",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.92,11,9,20804,"Stonnington -
East",208,"Melbourne -
Inner South",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.72,37,7,20901,Banyule,209,"Melbourne -
North East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.68,28,3,20902,Darebin - North,209,"Melbourne -
North East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.39,23,4,20903,"Nillumbik -
Kinglake",209,"Melbourne -
North East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.87,67,2,20904,"Whittlesea -
Wallan",209,"Melbourne -
North East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.28,13,3,21001,Keilor,210,"Melbourne -
North West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.87,8,0,21002,Macedon Ranges,210,"Melbourne -
North West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.61,16,3,21003,Moreland - North,210,"Melbourne -
North West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.37,17,0,21004,Sunbury,210,"Melbourne -
North West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.97,55,3,21005,"Tullamarine -
Broadmeadows",210,"Melbourne -
North West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.4,46,8,21101,Knox,211,"Melbourne -
Outer East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.22,5,2,21102,"Manningham -
East",211,"Melbourne -
Outer East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.15,43,3,21103,Maroondah,211,"Melbourne -
Outer East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.65,25,3,21104,Whitehorse - East,211,"Melbourne -
Outer East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.04,38,5,21105,Yarra Ranges,211,"Melbourne -
Outer East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.49,36,0,21201,Cardinia,212,"Melbourne -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.91,41,2,21202,Casey - North,212,"Melbourne -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.64,74,0,21203,Casey - South,212,"Melbourne -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.2,57,8,21204,Dandenong,212,"Melbourne -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.95,53,19,21205,Monash,212,"Melbourne -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.83,44,2,21301,Brimbank,213,"Melbourne -
West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.12,27,11,21302,Hobsons Bay,213,"Melbourne -
West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
12.14,26,12,21303,Maribyrnong,213,"Melbourne -
West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
10.65,58,3,21304,"Melton - Bacchus
Marsh",213,"Melbourne -
West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.36,97,14,21305,Wyndham,213,"Melbourne -
West",March quarter 2022.xlsx,2022,3,2022-03-01,mel,158.9,124.2
11.06,46,1,21401,Frankston,214,"Mornington
Peninsula",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.27,42,5,21402,"Mornington
Peninsula",214,"Mornington
Peninsula",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.27,14,0,21501,Grampians,215,North West,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.01,13,1,21502,Mildura,215,North West,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.6,10,1,21503,"Murray River -
Swan Hill",215,North West,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.31,8,1,21601,Campaspe,216,Shepparton,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.1,10,0,21602,Moira,216,Shepparton,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.97,21,2,21603,Shepparton,216,Shepparton,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.41,9,0,21701,"Glenelg -
Southern
Grampians",217,"Warrnambool
and South West",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.45,9,1,21703,"Colac -
Corangamite",217,"Warrnambool
and South West",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.58,16,0,21704,Warrnambool,217,"Warrnambool
and South West",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.46,29,1,30101,Capalaba,301,Brisbane - East,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.25,29,1,30102,"Cleveland -
Stradbroke",301,Brisbane - East,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.91,22,0,30103,Wynnum - Manly,301,Brisbane - East,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.96,18,0,30201,"Bald Hills -
Everton Park",302,Brisbane - North,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.83,27,1,30202,Chermside,302,Brisbane - North,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.32,19,2,30203,Nundah,302,Brisbane - North,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.57,21,0,30204,Sandgate,302,Brisbane - North,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.5,15,3,30301,Carindale,303,Brisbane - South,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.55,29,5,30302,"Holland Park -
Yeronga",303,Brisbane - South,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.74,32,2,30303,Mt Gravatt,303,Brisbane - South,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.5,19,4,30304,Nathan,303,Brisbane - South,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.98,22,2,30305,"Rocklea - Acacia
Ridge",303,Brisbane - South,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.5,14,0,30306,Sunnybank,303,Brisbane - South,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.12,9,0,30401,Centenary,304,Brisbane - West,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.14,14,1,30402,"Kenmore -
Brookfield -
Moggill",304,Brisbane - West,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.28,20,2,30403,"Sherwood -
Indooroopilly",304,Brisbane - West,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.79,23,0,30404,"The Gap -
Enoggera",304,Brisbane - West,March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.94,33,13,30501,Brisbane Inner,305,"Brisbane Inner
City",March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.97,16,6,30502,"Brisbane Inner -
East",305,"Brisbane Inner
City",March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.43,36,5,30503,"Brisbane Inner -
North",305,"Brisbane Inner
City",March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
11.72,21,6,30504,"Brisbane Inner -
West",305,"Brisbane Inner
City",March quarter 2022.xlsx,2022,3,2022-03-01,bri,175.8,125.3
10.41,21,2,30601,Cairns - North,306,Cairns,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.08,40,2,30602,Cairns - South,306,Cairns,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
8.32,11,0,30603,"Innisfail -
Cassowary Coast",306,Cairns,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.69,5,0,30604,"Port Douglas -
Daintree",306,Cairns,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.11,9,0,30605,"Tablelands (East)
- Kuranda",306,Cairns,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.88,17,0,30701,"Darling Downs
(West) - Maranoa",307,"Darling Downs -
Maranoa",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.61,9,0,30702,"Darling Downs -
East",307,"Darling Downs -
Maranoa",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.86,11,1,30703,Granite Belt,307,"Darling Downs -
Maranoa",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.51,6,0,30801,"Central Highlands
(Qld)",308,"Central
Queensland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.45,34,1,30803,Rockhampton,308,"Central
Queensland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.17,15,0,30805,Gladstone,308,"Central
Queensland",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.48,17,0,30901,"Broadbeach -
Burleigh",309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.63,14,0,30902,Coolangatta,309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.64,19,0,30903,"Gold Coast -
North",309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.34,19,0,30905,"Mudgeeraba -
Tallebudgera",309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.22,32,0,30906,Nerang,309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.46,64,1,30907,"Ormeau -
Oxenford",309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.8,19,1,30908,Robina,309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.38,30,0,30909,Southport,309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.75,12,2,30910,Surfers Paradise,309,Gold Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.12,25,0,31001,"Forest Lake -
Oxley",310,Ipswich,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.7,19,0,31002,"Ipswich
Hinterland",310,Ipswich,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.25,45,2,31003,Ipswich Inner,310,Ipswich,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.56,49,0,31004,"Springfield -
Redbank",310,Ipswich,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.8,18,0,31102,Beenleigh,311,"Logan -
Beaudesert",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.02,36,1,31103,Browns Plains,311,"Logan -
Beaudesert",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.68,16,0,31104,Jimboomba,311,"Logan -
Beaudesert",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.89,35,0,31105,"Loganlea -
Carbrook",311,"Logan -
Beaudesert",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.92,39,0,31106,"Springwood -
Kingston",311,"Logan -
Beaudesert",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
8.48,10,0,31201,"Bowen Basin -
North",312,"Mackay - Isaac -
Whitsunday",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.36,33,0,31202,Mackay,312,"Mackay - Isaac -
Whitsunday",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10,8,0,31203,Whitsunday,312,"Mackay - Isaac -
Whitsunday",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.62,7,0,31301,"Bribie -
Beachmere",313,"Moreton Bay -
North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.11,33,0,31302,Caboolture,313,"Moreton Bay -
North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.38,24,1,31304,"Narangba -
Burpengary",313,"Moreton Bay -
North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.55,20,0,31305,Redcliffe,313,"Moreton Bay -
North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.15,32,0,31401,The Hills District,314,"Moreton Bay -
South",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.84,35,1,31402,North Lakes,314,"Moreton Bay -
South",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.08,14,0,31403,Strathpine,314,"Moreton Bay -
South",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
5.39,14,0,31501,Far North,315,"Queensland -
Outback",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.63,11,0,31502,Outback - North,315,"Queensland -
Outback",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
7.97,9,0,31503,Outback - South,315,"Queensland -
Outback",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.86,22,0,31601,Buderim,316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.93,26,1,31602,Caloundra,316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.57,20,1,31603,Maroochy,316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.77,14,0,31605,Noosa,316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.09,10,0,31606,"Sunshine Coast
Hinterland",316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.75,19,1,31607,Nambour,316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.32,5,0,31608,Noosa Hinterland,316,Sunshine Coast,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.27,60,1,31701,Toowoomba,317,Toowoomba,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
7.87,12,0,31801,"Charters Towers -
Ayr - Ingham",318,Townsville,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.18,87,0,31802,Townsville,318,Townsville,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.89,28,0,31901,Bundaberg,319,Wide Bay,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.33,16,1,31902,Burnett,319,Wide Bay,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.62,15,0,31903,"Gympie -
Cooloola",319,Wide Bay,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.96,18,0,31904,Hervey Bay,319,Wide Bay,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10,9,0,31905,Maryborough,319,Wide Bay,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.42,13,2,40101,Adelaide City,401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.92,21,1,40102,Adelaide Hills,401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.51,14,4,40103,Burnside,401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.47,12,2,40104,"Campbelltown
(SA)",401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
12,16,4,40105,"Norwood -
Payneham - St
Peters",401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.97,10,2,40106,"Prospect -
Walkerville",401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.77,18,5,40107,Unley,401,"Adelaide -
Central and Hills",March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.47,12,2,40201,"Gawler - Two
Wells",402,Adelaide - North,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.02,28,1,40202,Playford,402,Adelaide - North,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.09,17,0,40203,"Port Adelaide -
East",402,Adelaide - North,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.61,35,0,40204,Salisbury,402,Adelaide - North,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.88,23,1,40205,Tea Tree Gully,402,Adelaide - North,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.34,13,0,40301,Holdfast Bay,403,Adelaide - South,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.06,24,2,40302,Marion,403,Adelaide - South,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.76,19,3,40303,Mitcham,403,Adelaide - South,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.52,49,0,40304,Onkaparinga,403,Adelaide - South,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.96,24,1,40401,Charles Sturt,404,Adelaide - West,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.74,13,1,40402,"Port Adelaide -
West",404,Adelaide - West,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
11.53,25,0,40403,West Torrens,404,Adelaide - West,March quarter 2022.xlsx,2022,3,2022-03-01,ade,160,122.7
10.87,9,0,40501,Barossa,405,"Barossa - Yorke
- Mid North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
8.82,7,0,40502,Lower North,405,"Barossa - Yorke
- Mid North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
8.6,7,0,40503,Mid North,405,"Barossa - Yorke
- Mid North",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.57,16,1,40601,"Eyre Peninsula
and South West",406,"South Australia -
Outback",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.77,6,0,40602,"Outback - North
and East",406,"South Australia -
Outback",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.21,13,1,40701,"Fleurieu -
Kangaroo Island",407,"South Australia -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
9.86,15,0,40702,Limestone Coast,407,"South Australia -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.25,16,1,40703,"Murray and
Mallee",407,"South Australia -
South East",March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
11.72,16,3,50101,"Augusta -
Margaret River -
Busselton",501,Bunbury,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.91,25,0,50102,Bunbury,501,Bunbury,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.57,9,1,50103,Manjimup,501,Bunbury,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
10.31,27,0,50201,Mandurah,502,Mandurah,March quarter 2022.xlsx,2022,3,2022-03-01,aus,165.1,123.9
13.34,21,18,50301,"Cottesloe -
Claremont",503,Perth - Inner,March quarter 2022.xlsx,2022,3,2022-03-01,per,172,123.3
